max_depth,learning_rate,n_estimators,subsample,colsample_bytree,min_child_weight,reg_lambda,reg_alpha,mean_outer_R2,std_outer_R2,median_best_rounds,fold_1_R2,fold_2_R2,fold_3_R2,fold_4_R2,fold_5_R2,fold_1_best_rounds,fold_2_best_rounds,fold_3_best_rounds,fold_4_best_rounds,fold_5_best_rounds
5,0.1,600,0.8,1.0,3,1.0,0.0,0.7171459109389915,0.1464400960900542,24,0.5632148543699235,0.8888854163704961,0.8610744777307153,0.7368741658752258,0.5356806403485963,20,34,287,24,7
5,0.1,900,0.8,1.0,3,1.0,0.0,0.7171459109389915,0.1464400960900542,24,0.5632148543699235,0.8888854163704961,0.8610744777307153,0.7368741658752258,0.5356806403485963,20,34,287,24,7
5,0.1,1200,0.8,1.0,3,1.0,0.0,0.7171459109389915,0.1464400960900542,24,0.5632148543699235,0.8888854163704961,0.8610744777307153,0.7368741658752258,0.5356806403485963,20,34,287,24,7
5,0.02,600,1.0,1.0,3,2.0,0.1,0.7171309496359843,0.18271311677611263,123,0.5593596895360189,0.869109760396493,0.9139874142072693,0.7975618488708289,0.4456360351693113,123,203,445,122,24
5,0.02,900,1.0,1.0,3,2.0,0.1,0.7171309496359843,0.18271311677611263,123,0.5593596895360189,0.869109760396493,0.9139874142072693,0.7975618488708289,0.4456360351693113,123,203,445,122,24
5,0.02,1200,1.0,1.0,3,2.0,0.1,0.7171309496359843,0.18271311677611263,123,0.5593596895360189,0.869109760396493,0.9139874142072693,0.7975618488708289,0.4456360351693113,123,203,445,122,24
7,0.02,600,1.0,1.0,3,2.0,0.1,0.7171177360249255,0.1826982935182199,123,0.5593596895360189,0.8691217536113378,0.9139093529371307,0.7975618488708289,0.4456360351693113,123,203,444,122,24
7,0.02,900,1.0,1.0,3,2.0,0.1,0.7171177360249255,0.1826982935182199,123,0.5593596895360189,0.8691217536113378,0.9139093529371307,0.7975618488708289,0.4456360351693113,123,203,444,122,24
7,0.02,1200,1.0,1.0,3,2.0,0.1,0.7171177360249255,0.1826982935182199,123,0.5593596895360189,0.8691217536113378,0.9139093529371307,0.7975618488708289,0.4456360351693113,123,203,444,122,24
7,0.02,600,0.8,1.0,1,2.0,0.1,0.7167002029820884,0.17918188732907933,142,0.5302468053735763,0.9377502466140943,0.9244025106231928,0.6424981030289361,0.5486033492706428,142,458,600,108,37
5,0.02,1200,0.8,1.0,3,2.0,0.0,0.7166583242370439,0.16227585600686692,137,0.5116336387905269,0.890312339150591,0.8595998320228615,0.7889746779735262,0.5327711332477137,129,215,1192,137,37
5,0.02,600,0.8,1.0,1,2.0,0.1,0.716652782236159,0.1787942107413489,142,0.5308433009657265,0.9365236083013788,0.9246281897754658,0.6426654628675819,0.5486033492706428,142,414,600,108,37
7,0.02,900,0.8,1.0,1,2.0,0.1,0.7166380275786921,0.17910984411920566,142,0.5302468053735763,0.9377502466140943,0.9240916336062112,0.6424981030289361,0.5486033492706428,142,458,621,108,37
7,0.02,1200,0.8,1.0,1,2.0,0.1,0.7166380275786921,0.17910984411920566,142,0.5302468053735763,0.9377502466140943,0.9240916336062112,0.6424981030289361,0.5486033492706428,142,458,621,108,37
5,0.02,900,0.8,1.0,1,2.0,0.1,0.7165882551578004,0.1787191829624323,142,0.5308433009657265,0.9365236083013788,0.9243055543836727,0.6426654628675819,0.5486033492706428,142,414,621,108,37
5,0.02,1200,0.8,1.0,1,2.0,0.1,0.7165882551578004,0.1787191829624323,142,0.5308433009657265,0.9365236083013788,0.9243055543836727,0.6426654628675819,0.5486033492706428,142,414,621,108,37
5,0.05,600,0.8,1.0,3,1.0,0.0,0.7163010690117118,0.13091712726946164,44,0.5302461822593663,0.86150797689206,0.8299381255107838,0.7648550397824176,0.5949580206139311,43,57,588,44,15
5,0.05,900,0.8,1.0,3,1.0,0.0,0.7163010690117118,0.13091712726946164,44,0.5302461822593663,0.86150797689206,0.8299381255107838,0.7648550397824176,0.5949580206139311,43,57,588,44,15
5,0.05,1200,0.8,1.0,3,1.0,0.0,0.7163010690117118,0.13091712726946164,44,0.5302461822593663,0.86150797689206,0.8299381255107838,0.7648550397824176,0.5949580206139311,43,57,588,44,15
7,0.02,1200,0.8,1.0,3,2.0,0.0,0.7162226862173592,0.1619982123616854,137,0.5112655832866146,0.8885843197949427,0.8596617805051303,0.7888306142523949,0.5327711332477137,129,215,1197,137,37
3,0.05,600,0.8,0.8,1,1.0,0.0,0.7160118268706434,0.21727188989871646,59,0.3084640130651425,0.8243265543693379,0.9468863495916467,0.7860280876142876,0.7143541297128027,64,57,356,59,19
3,0.05,900,0.8,0.8,1,1.0,0.0,0.7160118268706434,0.21727188989871646,59,0.3084640130651425,0.8243265543693379,0.9468863495916467,0.7860280876142876,0.7143541297128027,64,57,356,59,19
3,0.05,1200,0.8,0.8,1,1.0,0.0,0.7160118268706434,0.21727188989871646,59,0.3084640130651425,0.8243265543693379,0.9468863495916467,0.7860280876142876,0.7143541297128027,64,57,356,59,19
3,0.02,900,0.8,1.0,3,1.0,0.1,0.7157047843123766,0.15810205986580264,110,0.47725114118159084,0.8968497280627203,0.842797554554962,0.7722463192463762,0.5893791785162334,110,186,883,109,37
3,0.02,1200,0.8,1.0,3,1.0,0.1,0.7155488050341163,0.15797693178056646,110,0.47725114118159084,0.8968497280627203,0.8420176581636607,0.7722463192463762,0.5893791785162334,110,186,909,109,37
5,0.02,600,0.8,1.0,3,2.0,0.1,0.7147342998058919,0.17197351702933422,146,0.4881404184588144,0.88818920638265,0.8779304096979799,0.7896168640586289,0.5297946004313863,135,215,570,146,37
7,0.05,600,0.8,0.8,1,2.0,0.1,0.7147077883891787,0.21570583733437942,80,0.33486846679496696,0.8779454784223816,0.9406226710558637,0.7829884135753181,0.6371139120973631,80,101,273,75,19
7,0.05,900,0.8,0.8,1,2.0,0.1,0.7147077883891787,0.21570583733437942,80,0.33486846679496696,0.8779454784223816,0.9406226710558637,0.7829884135753181,0.6371139120973631,80,101,273,75,19
7,0.05,1200,0.8,0.8,1,2.0,0.1,0.7147077883891787,0.21570583733437942,80,0.33486846679496696,0.8779454784223816,0.9406226710558637,0.7829884135753181,0.6371139120973631,80,101,273,75,19
5,0.02,600,0.8,0.8,1,1.0,0.0,0.7145955114163337,0.20274236235887452,133,0.462444650080146,0.9097188290892706,0.9403343930572927,0.7693070223017866,0.49117266255317293,122,412,587,133,25
5,0.05,600,0.8,0.8,1,2.0,0.1,0.714388718512125,0.21518783925669396,80,0.3347830956769624,0.877896848758003,0.9374523250947644,0.7847705967740339,0.6370407262568611,80,101,273,75,19
5,0.05,900,0.8,0.8,1,2.0,0.1,0.714388718512125,0.21518783925669396,80,0.3347830956769624,0.877896848758003,0.9374523250947644,0.7847705967740339,0.6370407262568611,80,101,273,75,19
5,0.05,1200,0.8,0.8,1,2.0,0.1,0.714388718512125,0.21518783925669396,80,0.3347830956769624,0.877896848758003,0.9374523250947644,0.7847705967740339,0.6370407262568611,80,101,273,75,19
3,0.02,600,0.8,1.0,3,2.0,0.0,0.7142350681217284,0.17250515881227302,136,0.484857900268968,0.8923650760821643,0.8771362341374246,0.7842569144491551,0.5325592156709305,131,216,600,136,37
3,0.05,600,1.0,1.0,3,2.0,0.1,0.7142205707027139,0.19956309208989123,53,0.4614524812962305,0.874068506079307,0.9489670018201732,0.7925066878497415,0.49410817646811767,53,80,94,51,11
3,0.05,900,1.0,1.0,3,2.0,0.1,0.7142205707027139,0.19956309208989123,53,0.4614524812962305,0.874068506079307,0.9489670018201732,0.7925066878497415,0.49410817646811767,53,80,94,51,11
3,0.05,1200,1.0,1.0,3,2.0,0.1,0.7142205707027139,0.19956309208989123,53,0.4614524812962305,0.874068506079307,0.9489670018201732,0.7925066878497415,0.49410817646811767,53,80,94,51,11
7,0.02,600,0.8,1.0,3,2.0,0.1,0.7140984654675984,0.17185144174936234,137,0.4880297972755111,0.8883642682109042,0.8787772993689545,0.7855263620512357,0.5297946004313863,135,215,572,137,37
5,0.02,900,0.8,0.8,1,1.0,0.0,0.7140683166516594,0.20215726679733187,133,0.462444650080146,0.9097188290892706,0.9376984192339204,0.7693070223017866,0.49117266255317293,122,412,744,133,25
5,0.02,1200,0.8,0.8,1,1.0,0.0,0.7140683166516594,0.20215726679733187,133,0.462444650080146,0.9097188290892706,0.9376984192339204,0.7693070223017866,0.49117266255317293,122,412,744,133,25
5,0.02,600,1.0,1.0,1,2.0,0.1,0.7140422869661964,0.19477351339499044,168,0.6007641854598726,0.9418013304666923,0.9483763082375892,0.6075653750344132,0.4717042356324149,168,600,599,89,26
5,0.1,600,1.0,1.0,1,2.0,0.0,0.7137974394778023,0.19327557945320503,30,0.5275243472959676,0.9414576516736716,0.9533737505613037,0.6144458669957789,0.5321855808622896,30,249,167,17,6
5,0.1,900,1.0,1.0,1,2.0,0.0,0.7137974394778023,0.19327557945320503,30,0.5275243472959676,0.9414576516736716,0.9533737505613037,0.6144458669957789,0.5321855808622896,30,249,167,17,6
5,0.1,1200,1.0,1.0,1,2.0,0.0,0.7137974394778023,0.19327557945320503,30,0.5275243472959676,0.9414576516736716,0.9533737505613037,0.6144458669957789,0.5321855808622896,30,249,167,17,6
5,0.02,600,0.8,0.8,3,2.0,0.0,0.7135677650472555,0.22110872174170618,164,0.5207628973270819,0.9093857898944563,0.9278254713047126,0.8278866331015949,0.3819780336084315,130,300,250,164,25
5,0.02,900,0.8,0.8,3,2.0,0.0,0.7135677650472555,0.22110872174170618,164,0.5207628973270819,0.9093857898944563,0.9278254713047126,0.8278866331015949,0.3819780336084315,130,300,250,164,25
5,0.02,1200,0.8,0.8,3,2.0,0.0,0.7135677650472555,0.22110872174170618,164,0.5207628973270819,0.9093857898944563,0.9278254713047126,0.8278866331015949,0.3819780336084315,130,300,250,164,25
5,0.02,900,1.0,1.0,1,2.0,0.1,0.7133627258063837,0.19395743395472606,168,0.6007641854598726,0.9423707337836749,0.9444090991215435,0.6075653750344132,0.4717042356324149,168,835,727,89,26
5,0.02,1200,1.0,1.0,1,2.0,0.1,0.7133627258063837,0.19395743395472606,168,0.6007641854598726,0.9423707337836749,0.9444090991215435,0.6075653750344132,0.4717042356324149,168,835,727,89,26
7,0.02,600,0.8,0.8,3,2.0,0.0,0.7131351009604137,0.22075844585176804,164,0.5207628973270819,0.9086317756700738,0.9270400107963175,0.8272627874001637,0.3819780336084315,130,300,250,164,25
7,0.02,900,0.8,0.8,3,2.0,0.0,0.7131351009604137,0.22075844585176804,164,0.5207628973270819,0.9086317756700738,0.9270400107963175,0.8272627874001637,0.3819780336084315,130,300,250,164,25
7,0.02,1200,0.8,0.8,3,2.0,0.0,0.7131351009604137,0.22075844585176804,164,0.5207628973270819,0.9086317756700738,0.9270400107963175,0.8272627874001637,0.3819780336084315,130,300,250,164,25
3,0.05,600,0.8,1.0,3,2.0,0.0,0.713100077766397,0.14280821804244678,50,0.575361378097567,0.8925351831419763,0.8257953857950961,0.7503231795286172,0.521485262268728,45,88,597,50,15
3,0.05,900,0.8,1.0,3,2.0,0.0,0.713100077766397,0.14280821804244678,50,0.575361378097567,0.8925351831419763,0.8257953857950961,0.7503231795286172,0.521485262268728,45,88,597,50,15
3,0.05,1200,0.8,1.0,3,2.0,0.0,0.713100077766397,0.14280821804244678,50,0.575361378097567,0.8925351831419763,0.8257953857950961,0.7503231795286172,0.521485262268728,45,88,597,50,15
7,0.02,600,0.8,0.8,1,1.0,0.0,0.7130744929458004,0.20771791753256633,135,0.44787441275855766,0.9115396821183424,0.9445298573213255,0.7701347526161815,0.4912937599145948,122,412,446,135,25
7,0.02,900,0.8,0.8,1,1.0,0.0,0.7130744929458004,0.20771791753256633,135,0.44787441275855766,0.9115396821183424,0.9445298573213255,0.7701347526161815,0.4912937599145948,122,412,446,135,25
7,0.02,1200,0.8,0.8,1,1.0,0.0,0.7130744929458004,0.20771791753256633,135,0.44787441275855766,0.9115396821183424,0.9445298573213255,0.7701347526161815,0.4912937599145948,122,412,446,135,25
3,0.02,600,0.8,1.0,3,2.0,0.1,0.7121508497211992,0.1740664221981381,137,0.4791369462452916,0.8890763843322819,0.8772556205070003,0.7855011631304545,0.5297841343909686,131,215,581,137,37
7,0.02,600,0.8,0.8,3,1.0,0.0,0.711984953396138,0.2071362463045606,126,0.4862723908751546,0.8837644016032127,0.9306024702899283,0.8203240150035371,0.4389614892088568,117,205,250,126,25
7,0.02,900,0.8,0.8,3,1.0,0.0,0.711984953396138,0.2071362463045606,126,0.4862723908751546,0.8837644016032127,0.9306024702899283,0.8203240150035371,0.4389614892088568,117,205,250,126,25
7,0.02,1200,0.8,0.8,3,1.0,0.0,0.711984953396138,0.2071362463045606,126,0.4862723908751546,0.8837644016032127,0.9306024702899283,0.8203240150035371,0.4389614892088568,117,205,250,126,25
5,0.05,600,0.8,1.0,1,1.0,0.0,0.7118643247084208,0.20057539047069314,45,0.4101370553977699,0.9351163851071408,0.9316648942730364,0.6726093634307777,0.6097939253333784,45,185,172,35,14
5,0.05,900,0.8,1.0,1,1.0,0.0,0.7118643247084208,0.20057539047069314,45,0.4101370553977699,0.9351163851071408,0.9316648942730364,0.6726093634307777,0.6097939253333784,45,185,172,35,14
5,0.05,1200,0.8,1.0,1,1.0,0.0,0.7118643247084208,0.20057539047069314,45,0.4101370553977699,0.9351163851071408,0.9316648942730364,0.6726093634307777,0.6097939253333784,45,185,172,35,14
3,0.02,600,0.8,0.8,3,2.0,0.1,0.7118520566768873,0.22457413859633787,164,0.5111948272595963,0.912494733054351,0.9348505979834023,0.8206526320886918,0.3800674929983948,130,327,249,164,25
3,0.02,900,0.8,0.8,3,2.0,0.1,0.7118520566768873,0.22457413859633787,164,0.5111948272595963,0.912494733054351,0.9348505979834023,0.8206526320886918,0.3800674929983948,130,327,249,164,25
3,0.02,1200,0.8,0.8,3,2.0,0.1,0.7118520566768873,0.22457413859633787,164,0.5111948272595963,0.912494733054351,0.9348505979834023,0.8206526320886918,0.3800674929983948,130,327,249,164,25
5,0.02,600,0.8,0.8,3,1.0,0.0,0.7116931924599724,0.20682354262836353,124,0.48680472211758896,0.8837283042600129,0.9307155506370846,0.8182558960763185,0.4389614892088568,117,205,250,124,25
5,0.02,900,0.8,0.8,3,1.0,0.0,0.7116931924599724,0.20682354262836353,124,0.48680472211758896,0.8837283042600129,0.9307155506370846,0.8182558960763185,0.4389614892088568,117,205,250,124,25
5,0.02,1200,0.8,0.8,3,1.0,0.0,0.7116931924599724,0.20682354262836353,124,0.48680472211758896,0.8837283042600129,0.9307155506370846,0.8182558960763185,0.4389614892088568,117,205,250,124,25
3,0.02,600,0.8,0.8,3,2.0,0.0,0.7116402714109269,0.22378041216641364,164,0.5097944615875867,0.9084006061449319,0.935288516900897,0.8226185330658942,0.3820992393553241,130,300,249,164,25
3,0.02,900,0.8,0.8,3,2.0,0.0,0.7116402714109269,0.22378041216641364,164,0.5097944615875867,0.9084006061449319,0.935288516900897,0.8226185330658942,0.3820992393553241,130,300,249,164,25
3,0.02,1200,0.8,0.8,3,2.0,0.0,0.7116402714109269,0.22378041216641364,164,0.5097944615875867,0.9084006061449319,0.935288516900897,0.8226185330658942,0.3820992393553241,130,300,249,164,25
5,0.02,600,0.8,0.8,3,2.0,0.1,0.7114620416298594,0.22136253379199303,164,0.5185210219387913,0.9068382154820136,0.9284091778051135,0.8236699905272876,0.37987180239609086,130,300,250,164,25
5,0.02,900,0.8,0.8,3,2.0,0.1,0.7114620416298594,0.22136253379199303,164,0.5185210219387913,0.9068382154820136,0.9284091778051135,0.8236699905272876,0.37987180239609086,130,300,250,164,25
5,0.02,1200,0.8,0.8,3,2.0,0.1,0.7114620416298594,0.22136253379199303,164,0.5185210219387913,0.9068382154820136,0.9284091778051135,0.8236699905272876,0.37987180239609086,130,300,250,164,25
7,0.1,600,1.0,1.0,1,2.0,0.0,0.711329958685941,0.1927497054973201,26,0.5218565450796973,0.9422028747414335,0.9460038341883358,0.6144009585579489,0.5321855808622896,26,146,97,17,6
7,0.1,900,1.0,1.0,1,2.0,0.0,0.711329958685941,0.1927497054973201,26,0.5218565450796973,0.9422028747414335,0.9460038341883358,0.6144009585579489,0.5321855808622896,26,146,97,17,6
7,0.1,1200,1.0,1.0,1,2.0,0.0,0.711329958685941,0.1927497054973201,26,0.5218565450796973,0.9422028747414335,0.9460038341883358,0.6144009585579489,0.5321855808622896,26,146,97,17,6
7,0.02,600,0.8,0.8,3,2.0,0.1,0.7113217007331981,0.2212484367257284,164,0.518416560500703,0.9069019310141126,0.9275977441578729,0.823820465597211,0.37987180239609086,130,300,250,164,25
7,0.02,900,0.8,0.8,3,2.0,0.1,0.7113217007331981,0.2212484367257284,164,0.518416560500703,0.9069019310141126,0.9275977441578729,0.823820465597211,0.37987180239609086,130,300,250,164,25
7,0.02,1200,0.8,0.8,3,2.0,0.1,0.7113217007331981,0.2212484367257284,164,0.518416560500703,0.9069019310141126,0.9275977441578729,0.823820465597211,0.37987180239609086,130,300,250,164,25
5,0.05,600,1.0,1.0,1,1.0,0.0,0.7113112014551237,0.22739940929487365,43,0.3439729149209395,0.9433337829321443,0.9413201340808767,0.5852465817641759,0.7426825935774821,43,328,300,27,18
5,0.05,900,1.0,1.0,1,1.0,0.0,0.7113112014551237,0.22739940929487365,43,0.3439729149209395,0.9433337829321443,0.9413201340808767,0.5852465817641759,0.7426825935774821,43,328,300,27,18
5,0.05,1200,1.0,1.0,1,1.0,0.0,0.7113112014551237,0.22739940929487365,43,0.3439729149209395,0.9433337829321443,0.9413201340808767,0.5852465817641759,0.7426825935774821,43,328,300,27,18
7,0.05,600,0.8,1.0,1,1.0,0.0,0.7111254336387074,0.20435931985225322,45,0.3990525696605758,0.9349755954174575,0.9345167465230519,0.67727786912169,0.6098043874707622,45,185,150,36,14
7,0.05,900,0.8,1.0,1,1.0,0.0,0.7111254336387074,0.20435931985225322,45,0.3990525696605758,0.9349755954174575,0.9345167465230519,0.67727786912169,0.6098043874707622,45,185,150,36,14
7,0.05,1200,0.8,1.0,1,1.0,0.0,0.7111254336387074,0.20435931985225322,45,0.3990525696605758,0.9349755954174575,0.9345167465230519,0.67727786912169,0.6098043874707622,45,185,150,36,14
3,0.02,900,0.8,1.0,3,2.0,0.0,0.7109642042829085,0.16951450956012942,136,0.484857900268968,0.8923650760821643,0.8607819149433245,0.7842569144491551,0.5325592156709305,131,216,899,136,37
7,0.02,600,0.8,0.8,3,1.0,0.1,0.7104208471205332,0.2086968824254323,126,0.48272457479816955,0.8818161868255424,0.9330008604972043,0.8185713483851506,0.43599126509659947,119,205,250,126,25
7,0.02,900,0.8,0.8,3,1.0,0.1,0.7104208471205332,0.2086968824254323,126,0.48272457479816955,0.8818161868255424,0.9330008604972043,0.8185713483851506,0.43599126509659947,119,205,250,126,25
7,0.02,1200,0.8,0.8,3,1.0,0.1,0.7104208471205332,0.2086968824254323,126,0.48272457479816955,0.8818161868255424,0.9330008604972043,0.8185713483851506,0.43599126509659947,119,205,250,126,25
5,0.02,600,0.8,0.8,3,1.0,0.1,0.7103252437198699,0.20841051415368683,126,0.4831632431327937,0.881793527139622,0.9321391510239547,0.8185390322063798,0.43599126509659947,119,205,250,126,25
5,0.02,900,0.8,0.8,3,1.0,0.1,0.7103252437198699,0.20841051415368683,126,0.4831632431327937,0.881793527139622,0.9321391510239547,0.8185390322063798,0.43599126509659947,119,205,250,126,25
5,0.02,1200,0.8,0.8,3,1.0,0.1,0.7103252437198699,0.20841051415368683,126,0.4831632431327937,0.881793527139622,0.9321391510239547,0.8185390322063798,0.43599126509659947,119,205,250,126,25
3,0.02,600,0.8,1.0,1,2.0,0.0,0.7103015116985543,0.19017859560270303,166,0.4651887319122835,0.9359301380418045,0.9319435516735283,0.621302300614753,0.5971428362504014,166,409,591,104,42
7,0.02,600,1.0,1.0,1,2.0,0.1,0.7102936922914687,0.18707346780168224,170,0.6105563802755539,0.941605214552888,0.9201323740348332,0.6074702569616535,0.4717042356324149,170,541,600,89,26
5,0.02,900,0.8,1.0,3,2.0,0.1,0.7102678205508796,0.1679192193541796,146,0.4881404184588144,0.88818920638265,0.8555980134229183,0.7896168640586289,0.5297946004313863,135,215,886,146,37
7,0.02,900,1.0,1.0,1,2.0,0.1,0.7101850507290788,0.18695169205662326,170,0.6105563802755539,0.941605214552888,0.9195891662228838,0.6074702569616535,0.4717042356324149,170,541,621,89,26
7,0.02,1200,1.0,1.0,1,2.0,0.1,0.7101850507290788,0.18695169205662326,170,0.6105563802755539,0.941605214552888,0.9195891662228838,0.6074702569616535,0.4717042356324149,170,541,621,89,26
3,0.02,1200,0.8,1.0,3,2.0,0.0,0.7100235471362912,0.16869159461702904,136,0.484857900268968,0.8923650760821643,0.8560786292102387,0.7842569144491551,0.5325592156709305,131,216,1195,136,37
3,0.05,900,0.8,1.0,1,1.0,0.0,0.7099690724555793,0.2033013616330841,45,0.42185317209056905,0.9399164921925978,0.9440797994430854,0.6375697315251733,0.6064261670264708,45,816,218,30,14
3,0.05,1200,0.8,1.0,1,1.0,0.0,0.7099690724555793,0.2033013616330841,45,0.42185317209056905,0.9399164921925978,0.9440797994430854,0.6375697315251733,0.6064261670264708,45,816,218,30,14
3,0.05,600,0.8,1.0,1,1.0,0.0,0.7099650714228247,0.2032968363049034,45,0.42185317209056905,0.9398964870288249,0.9440797994430854,0.6375697315251733,0.6064261670264708,45,561,218,30,14
7,0.02,600,0.8,0.8,1,1.0,0.1,0.7099351274368403,0.21311977745416613,146,0.43575922014164337,0.9101752184281119,0.9547796185741588,0.7610054455265458,0.4879561345137414,146,411,272,133,25
7,0.02,900,0.8,0.8,1,1.0,0.1,0.7099351274368403,0.21311977745416613,146,0.43575922014164337,0.9101752184281119,0.9547796185741588,0.7610054455265458,0.4879561345137414,146,411,272,133,25
7,0.02,1200,0.8,0.8,1,1.0,0.1,0.7099351274368403,0.21311977745416613,146,0.43575922014164337,0.9101752184281119,0.9547796185741588,0.7610054455265458,0.4879561345137414,146,411,272,133,25
5,0.02,600,0.8,0.8,1,1.0,0.1,0.7098044200725518,0.21320666826706755,146,0.43517328049703596,0.9086212990018713,0.955567394004604,0.7617502607459611,0.4879098661132871,146,412,276,133,25
5,0.02,900,0.8,0.8,1,1.0,0.1,0.7098044200725518,0.21320666826706755,146,0.43517328049703596,0.9086212990018713,0.955567394004604,0.7617502607459611,0.4879098661132871,146,412,276,133,25
5,0.02,1200,0.8,0.8,1,1.0,0.1,0.7098044200725518,0.21320666826706755,146,0.43517328049703596,0.9086212990018713,0.955567394004604,0.7617502607459611,0.4879098661132871,146,412,276,133,25
7,0.02,900,0.8,1.0,3,2.0,0.1,0.7097859704198586,0.16788971134094935,137,0.4880297972755111,0.8883642682109042,0.8572148241302561,0.7855263620512357,0.5297946004313863,135,215,886,137,37
3,0.02,900,0.8,1.0,1,2.0,0.0,0.7096059245139681,0.1893713042316541,166,0.4651887319122835,0.9359301380418045,0.928465615750598,0.621302300614753,0.5971428362504014,166,409,887,104,42
3,0.02,1200,0.8,1.0,1,2.0,0.0,0.7094820359958348,0.189228232180625,166,0.4651887319122835,0.9359301380418045,0.9278461731599312,0.621302300614753,0.5971428362504014,166,409,955,104,42
5,0.02,1200,0.8,1.0,3,2.0,0.1,0.7094552686327844,0.16722239245102577,146,0.4881404184588144,0.88818920638265,0.8515352538324429,0.7896168640586289,0.5297946004313863,135,215,1107,146,37
7,0.05,600,1.0,1.0,1,1.0,0.0,0.7094072873557075,0.23222980880818364,43,0.3308593814840858,0.9414263633173049,0.9462368972025876,0.5856545045587651,0.7428592902157939,43,274,117,27,18
7,0.05,900,1.0,1.0,1,1.0,0.0,0.7094072873557075,0.23222980880818364,43,0.3308593814840858,0.9414263633173049,0.9462368972025876,0.5856545045587651,0.7428592902157939,43,274,117,27,18
7,0.05,1200,1.0,1.0,1,1.0,0.0,0.7094072873557075,0.23222980880818364,43,0.3308593814840858,0.9414263633173049,0.9462368972025876,0.5856545045587651,0.7428592902157939,43,274,117,27,18
7,0.05,600,0.8,1.0,3,1.0,0.1,0.7091752266058878,0.13564842678971625,46,0.5109534387860816,0.8589150312189566,0.8252316441206812,0.7606415960866455,0.5901344228170742,46,57,582,44,15
3,0.02,600,0.8,0.8,3,1.0,0.0,0.7090381780215961,0.20938224505149663,126,0.47574422058783883,0.8813140090549297,0.9333500432439437,0.8164036821896479,0.43837893503161995,117,205,223,126,25
3,0.02,900,0.8,0.8,3,1.0,0.0,0.7090381780215961,0.20938224505149663,126,0.47574422058783883,0.8813140090549297,0.9333500432439437,0.8164036821896479,0.43837893503161995,117,205,223,126,25
3,0.02,1200,0.8,0.8,3,1.0,0.0,0.7090381780215961,0.20938224505149663,126,0.47574422058783883,0.8813140090549297,0.9333500432439437,0.8164036821896479,0.43837893503161995,117,205,223,126,25
7,0.05,1200,0.8,1.0,3,1.0,0.1,0.7089240288142432,0.13543427136539446,46,0.5109534387860816,0.8589150312189566,0.8239756551624579,0.7606415960866455,0.5901344228170742,46,57,1197,44,15
7,0.05,900,0.8,1.0,3,1.0,0.1,0.708904830198115,0.13541796657240274,46,0.5109534387860816,0.8589150312189566,0.823879662081817,0.7606415960866455,0.5901344228170742,46,57,854,44,15
7,0.02,1200,0.8,1.0,3,2.0,0.1,0.7088616071380001,0.16708625714265643,137,0.4880297972755111,0.8883642682109042,0.852593007720963,0.7855263620512357,0.5297946004313863,135,215,1107,137,37
5,0.05,600,0.8,0.8,1,2.0,0.0,0.7082235056485064,0.212727503560249,80,0.3265926257291999,0.8525862331964528,0.9268506668366072,0.7943901116052581,0.6406978908750139,80,81,525,75,19
5,0.05,900,0.8,0.8,1,2.0,0.0,0.70806675782805,0.2125665787194097,80,0.3265926257291999,0.8525862331964528,0.926066927734325,0.7943901116052581,0.6406978908750139,80,81,746,75,19
5,0.05,1200,0.8,0.8,1,2.0,0.0,0.70806675782805,0.2125665787194097,80,0.3265926257291999,0.8525862331964528,0.926066927734325,0.7943901116052581,0.6406978908750139,80,81,746,75,19
3,0.02,900,0.8,1.0,3,2.0,0.1,0.7078537603317769,0.17015886497144325,137,0.4791369462452916,0.8890763843322819,0.8557701735598886,0.7855011631304545,0.5297841343909686,131,215,898,137,37
7,0.05,600,0.8,0.8,1,2.0,0.0,0.7077227754352091,0.21428711129749212,80,0.3241353992053183,0.8520544721124561,0.9325343642032763,0.7890371623640392,0.6408524792909553,80,81,515,73,19
7,0.05,900,0.8,0.8,1,2.0,0.0,0.7077227754352091,0.21428711129749212,80,0.3241353992053183,0.8520544721124561,0.9325343642032763,0.7890371623640392,0.6408524792909553,80,81,515,73,19
7,0.05,1200,0.8,0.8,1,2.0,0.0,0.7077227754352091,0.21428711129749212,80,0.3241353992053183,0.8520544721124561,0.9325343642032763,0.7890371623640392,0.6408524792909553,80,81,515,73,19
3,0.02,600,0.8,0.8,3,1.0,0.1,0.7076439577608916,0.21232825624469912,132,0.46727722460282595,0.8787149930344189,0.9346159440469326,0.8217148438830728,0.4358967832372078,119,205,215,132,25
3,0.02,900,0.8,0.8,3,1.0,0.1,0.7076439577608916,0.21232825624469912,132,0.46727722460282595,0.8787149930344189,0.9346159440469326,0.8217148438830728,0.4358967832372078,119,205,215,132,25
3,0.02,1200,0.8,0.8,3,1.0,0.1,0.7076439577608916,0.21232825624469912,132,0.46727722460282595,0.8787149930344189,0.9346159440469326,0.8217148438830728,0.4358967832372078,119,205,215,132,25
3,0.02,1200,0.8,1.0,3,2.0,0.1,0.7066304084380489,0.16910978102795018,137,0.4791369462452916,0.8890763843322819,0.8496534140912484,0.7855011631304545,0.5297841343909686,131,215,1198,137,37
7,0.02,600,0.8,0.8,1,2.0,0.1,0.7047466528756116,0.21657113956568647,163,0.48769981744528923,0.9123619361464752,0.9498106062384103,0.7549843161981485,0.4188765883497342,146,428,299,163,25
